number,region,comps_attended,sigs_attended,worlds_qual,trueskill,trueskill_ranking,opr,dpr,ccwm,ap_per_match,awp_per_match,wp_per_match,drive_score,auto_score
80550F,Colorado,11,2,True,26.8,41.0,19.0,10.4,8.6,4.0,0.21,1.7,49.0,45.0
80634Z,Colorado,10,0,False,19.8,3501.0,5.5,12.1,-6.5,2.6,0.05,0.8,30.0,29.0
85227A,Colorado,5,0,False,21.5,1966.0,9.9,8.1,1.8,2.6,0.06,1.2,35.0,13.0
96021A,Colorado,5,1,False,23.8,654.0,19.8,5.2,14.5,4.7,0.15,1.8,40.0,34.0
99751E,Colorado,8,1,False,24.6,390.0,11.9,5.7,6.2,3.6,0.06,1.3,41.0,14.0
99751F,Colorado,8,1,False,22.7,1176.0,15.0,10.7,4.3,4.0,0.29,1.6,47.0,15.0
99751H,Colorado,10,1,False,23.7,695.0,12.6,10.8,1.8,3.5,0.15,1.4,39.0,11.0
99751X,Colorado,8,0,False,24.6,390.0,16.8,8.6,8.2,3.8,0.1,1.5,39.0,8.0
151T,Texas,6,1,True,26.3,89.0,20.3,7.0,13.3,4.9,0.39,2.3,59.0,45.0
654A,Texas,6,0,False,23.3,854.0,12.8,6.3,6.6,2.9,0.07,1.5,50.0,31.0
654B,Texas,5,0,False,18.3,5032.0,6.5,8.8,-2.2,2.3,0.0,1.2,46.0,27.0
654J,Texas,4,0,False,22.7,1176.0,14.1,6.0,8.1,4.6,0.11,1.5,53.0,32.0
654K,Texas,6,0,False,17.2,6264.0,6.4,16.1,-9.8,2.4,0.05,0.8,42.0,19.0
654V,Texas,5,0,False,20.5,2838.0,11.8,7.7,4.0,3.5,0.0,1.1,51.0,34.0
654W,Texas,6,0,False,20.4,2925.0,11.5,8.2,3.2,3.8,0.06,1.3,38.0,20.0
654X,Texas,7,0,True,23.2,895.0,16.9,9.2,7.7,2.5,0.05,1.4,53.0,48.0
654Y,Texas,4,0,False,17.9,5478.0,4.8,16.3,-11.5,1.9,0.05,1.0,41.0,18.0
654Z,Texas,5,0,False,19.1,4178.0,10.0,7.9,2.1,2.7,0.04,1.1,27.0,21.0
1308B,Texas,9,0,True,24.7,368.0,14.7,7.9,6.8,3.4,0.13,1.6,57.0,44.0
1308E,Texas,5,0,False,21.2,2203.0,12.7,11.9,0.8,3.5,0.06,1.2,38.0,26.0
2158A,Texas,11,0,False,21.2,2203.0,8.8,7.9,0.9,2.9,0.05,1.1,44.0,3.0
2158B,Texas,10,0,False,20.5,2838.0,10.4,10.2,0.1,2.6,0.02,1.0,36.0,10.0
2158X,Texas,11,0,True,23.7,695.0,12.0,5.8,6.2,3.9,0.08,1.5,40.0,24.0
2668A,Texas,8,1,True,24.8,334.0,17.0,9.5,7.5,4.0,0.26,1.7,49.0,42.0
4588A,Texas,7,0,False,21.0,2371.0,10.5,9.1,1.4,3.1,0.02,1.2,45.0,0.0
4588B,Texas,8,0,True,21.5,1966.0,10.7,7.6,3.2,3.3,0.12,1.4,41.0,21.0
8756B,Texas,7,0,False,21.5,1966.0,10.5,8.0,2.5,3.5,0.1,1.3,40.0,22.0
8756S,Texas,7,0,False,21.6,1885.0,7.7,7.4,0.2,2.9,0.0,0.9,28.0,14.0
10702S,Texas,8,0,True,23.5,767.0,13.2,9.2,4.0,3.6,0.15,1.6,53.0,45.0
10702X,Texas,10,1,True,26.1,106.0,18.5,6.4,12.1,4.4,0.33,2.0,45.0,40.0
11495E,Texas,5,0,False,18.3,5032.0,8.1,9.8,-1.7,2.8,0.07,0.9,44.0,24.0
59999A,Texas,7,0,False,18.3,5032.0,7.9,11.1,-3.2,2.5,0.0,1.0,36.0,8.0
70478S,Texas,7,1,True,21.5,1966.0,10.7,9.7,1.0,3.1,0.08,1.5,47.0,20.0
76502A,Texas,9,0,False,23.0,986.0,10.8,9.5,1.3,3.0,0.17,1.4,44.0,17.0
76502B,Texas,10,0,False,20.7,2629.0,8.5,11.4,-3.0,2.6,0.0,0.8,45.0,17.0
76502D,Texas,8,0,False,19.0,4293.0,7.4,10.5,-3.1,2.8,0.04,1.0,26.0,5.0
77859A,Texas,5,0,False,14.6,8819.0,5.8,13.5,-7.7,2.2,0.0,0.3,47.0,16.0
78634E,Texas,5,0,False,20.9,2458.0,13.3,9.5,3.8,2.7,0.07,1.3,36.0,5.0
78759J,Texas,6,0,True,20.0,3301.0,10.2,8.9,1.3,2.9,0.0,1.1,52.0,39.0
81528A,Texas,8,0,False,19.5,3781.0,9.9,12.5,-2.5,2.2,0.07,0.9,44.0,3.0
95569A,Texas,3,0,False,19.2,4071.0,10.7,8.1,2.5,2.9,0.1,1.0,40.0,0.0
95569B,Texas,4,0,False,17.1,6385.0,9.3,10.5,-1.2,3.8,0.0,0.9,34.0,19.0
95569C,Texas,4,1,False,21.3,2133.0,12.5,9.6,2.9,3.0,0.07,1.2,46.0,39.0
95569D,Texas,3,0,False,16.3,7222.0,7.2,8.7,-1.5,3.3,0.15,0.9,22.0,25.0
719E,Arkansas,6,0,True,21.3,2133.0,8.6,7.1,1.5,2.7,0.04,1.6,32.0,5.0
719G,Arkansas,7,0,False,20.1,3207.0,8.1,9.8,-1.7,3.5,0.05,1.0,42.0,19.0
719S,Arkansas,6,0,True,17.5,5947.0,6.0,9.6,-3.6,4.0,0.0,0.8,18.0,3.0
719T,Arkansas,6,0,True,21.5,1966.0,11.5,8.0,3.6,3.2,0.0,1.2,41.0,26.0
719W,Arkansas,6,0,True,19.5,3781.0,9.7,8.7,0.9,3.6,0.0,1.2,41.0,0.0
967K,Arkansas,8,0,False,22.0,1618.0,12.2,7.4,4.8,3.2,0.02,1.2,41.0,19.0
967T,Arkansas,7,1,True,26.7,46.0,19.0,5.7,13.3,4.1,0.11,1.8,47.0,41.0
967W,Arkansas,7,0,False,21.6,1885.0,4.5,9.7,-5.2,2.7,0.0,1.0,37.0,19.0
967X,Arkansas,7,0,False,21.5,1966.0,11.3,9.3,1.9,2.9,0.0,1.1,33.0,9.0
1616X,Arkansas,7,0,False,21.2,2203.0,7.3,10.4,-3.1,2.5,0.03,1.1,31.0,15.0
1616Y,Arkansas,7,0,False,21.9,1688.0,13.8,10.2,3.6,2.8,0.05,1.1,42.0,10.0
3400F,Arkansas,3,0,False,20.1,3207.0,12.3,8.1,4.2,4.1,0.05,1.2,36.0,18.0
3400Y,Arkansas,4,0,True,16.0,7504.0,6.6,10.2,-3.6,3.0,0.0,1.0,30.0,8.0
3400Z,Arkansas,3,0,False,21.6,1885.0,8.6,10.3,-1.6,3.1,0.0,1.1,35.0,30.0
5691A,Arkansas,6,0,False,23.6,730.0,19.9,6.7,13.2,3.7,0.03,1.5,40.0,12.0
5691X,Arkansas,8,0,True,21.5,1966.0,14.7,8.5,6.2,2.9,0.05,1.4,38.0,13.0
5691Y,Arkansas,7,0,False,21.8,1761.0,11.4,5.3,6.1,2.8,0.05,1.3,39.0,13.0
7187C,Arkansas,4,0,False,24.8,334.0,9.8,7.1,2.8,3.6,0.07,1.6,37.0,23.0
7187K,Arkansas,4,0,False,23.1,942.0,15.8,7.4,8.4,2.8,0.0,1.5,42.0,23.0
21050B,Arkansas,6,0,False,21.0,2371.0,10.1,8.8,1.3,2.2,0.0,1.0,30.0,13.0
21050Z,Arkansas,5,0,False,19.7,3601.0,7.7,9.1,-1.4,2.5,0.03,1.0,31.0,11.0
28407A,Arkansas,8,0,False,21.6,1885.0,7.2,8.4,-1.2,3.1,0.0,1.1,37.0,14.0
28407B,Arkansas,8,0,False,18.4,4926.0,4.7,9.9,-5.2,2.7,0.0,0.8,35.0,8.0
32174B,Arkansas,8,0,True,23.7,695.0,11.8,5.9,5.9,3.9,0.07,1.6,40.0,25.0
32174C,Arkansas,8,0,False,22.4,1363.0,10.4,8.4,2.0,2.7,0.08,1.2,40.0,23.0
32174D,Arkansas,8,0,False,22.9,1042.0,11.9,6.8,5.1,3.2,0.02,1.3,39.0,10.0
45744A,Arkansas,8,0,False,22.8,1104.0,12.1,9.3,2.8,3.4,0.02,1.3,24.0,18.0
72116A,Arkansas,6,0,False,21.9,1688.0,10.7,10.0,0.7,3.4,0.09,1.5,41.0,17.0
72116C,Arkansas,7,0,False,23.0,986.0,14.7,8.6,6.1,3.5,0.0,1.2,38.0,12.0
72116E,Arkansas,6,0,False,20.2,3106.0,8.0,9.9,-1.9,2.6,0.0,0.9,35.0,0.0
72116W,Arkansas,8,0,False,24.4,446.0,13.3,6.5,6.8,3.6,0.08,1.6,44.0,8.0
72116X,Arkansas,7,0,False,22.6,1250.0,12.2,9.2,3.0,3.1,0.02,1.1,38.0,18.0
72734J,Arkansas,5,0,False,22.3,1420.0,13.2,10.8,2.3,3.6,0.03,1.2,38.0,13.0
80452A,Arkansas,5,0,True,24.7,368.0,17.5,6.2,11.4,3.6,0.04,1.6,48.0,23.0
81718C,Arkansas,8,0,False,22.7,1176.0,9.7,7.6,2.0,2.7,0.02,1.2,35.0,6.0
82912A,Arkansas,6,1,False,18.6,4715.0,6.4,9.8,-3.4,2.6,0.0,0.8,27.0,4.0
84260A,Arkansas,7,0,False,22.7,1176.0,10.1,5.5,4.7,3.8,0.06,1.5,36.0,23.0
84260B,Arkansas,9,0,True,25.8,138.0,17.4,4.4,13.0,3.7,0.09,1.7,48.0,26.0
84260G,Arkansas,8,0,False,22.4,1363.0,13.3,7.8,5.5,3.1,0.0,1.3,28.0,15.0
84260K,Arkansas,7,0,False,23.8,654.0,12.8,6.9,5.9,3.3,0.03,1.4,47.0,20.0
84260V,Arkansas,7,0,True,25.6,174.0,19.8,5.7,14.1,4.0,0.03,1.7,47.0,43.0
99402B,Arkansas,8,0,False,18.7,4605.0,2.6,5.9,-3.3,2.2,0.0,1.0,24.0,15.0
99402T,Arkansas,7,0,False,20.5,2838.0,8.8,7.1,1.6,3.9,0.04,1.1,39.0,21.0
99402X,Arkansas,8,0,False,23.9,611.0,12.3,4.7,7.6,4.1,0.09,1.5,41.0,11.0
99402Z,Arkansas,9,0,True,23.9,611.0,13.0,5.9,7.1,2.9,0.0,1.1,41.0,26.0
99766D,Missouri,5,0,False,17.2,6264.0,4.7,5.7,-1.0,2.4,0.0,0.7,20.0,0.0
7422X,California,5,0,True,22.7,1176.0,9.9,5.5,4.4,3.2,0.0,1.3,37.0,12.0
5770A,Maryland,2,0,False,16.3,7222.0,3.4,4.1,-0.6,3.3,0.0,1.1,20.0,0.0
7135W,Maryland,5,0,False,18.5,4820.0,7.1,7.8,-0.6,3.1,0.03,1.1,32.0,4.0
7135X,Maryland,4,0,False,16.8,6719.0,7.0,8.1,-1.1,2.0,0.0,0.7,23.0,4.0
15696A,Maryland,2,0,False,17.4,6052.0,3.4,2.7,0.7,2.7,0.0,1.2,13.0,0.0
955N,New York,7,1,False,20.3,3012.0,9.3,11.1,-1.8,1.5,0.07,1.0,38.0,0.0
955R,New York,6,0,True,22.2,1468.0,19.9,12.5,7.4,4.3,0.59,2.0,54.0,49.0
1353Z,New York,5,0,False,21.4,2059.0,8.7,8.0,0.6,3.3,0.15,1.3,34.0,11.0
1808A,New York,4,0,False,17.4,6052.0,3.8,18.0,-14.2,1.9,0.04,0.4,27.0,8.0
2502S,New York,6,0,False,19.8,3501.0,12.6,13.3,-0.7,2.5,0.11,1.1,45.0,31.0
2502X,New York,8,1,False,24.9,312.0,18.7,9.7,9.1,3.5,0.15,1.5,56.0,33.0
2622T,New York,6,0,False,21.1,2288.0,15.3,12.8,2.5,3.6,0.14,1.5,47.0,39.0
6277A,New York,7,0,False,19.2,4071.0,10.6,10.7,-0.1,3.4,0.22,1.3,39.0,20.0
6277B,New York,12,3,True,25.7,155.0,17.7,7.9,9.8,4.2,0.42,2.1,47.0,46.0
6277C,New York,8,2,True,23.3,854.0,16.0,10.4,5.6,4.0,0.44,1.9,50.0,42.0
6277D,New York,10,2,True,23.6,730.0,17.0,10.6,6.4,3.0,0.23,1.5,45.0,41.0
6277F,New York,9,1,True,22.5,1313.0,13.8,8.7,5.1,3.6,0.17,1.5,43.0,29.0
9717A,New York,8,0,False,16.6,6924.0,2.8,14.4,-11.6,2.1,0.02,0.7,20.0,3.0
11432B,New York,5,0,False,22.2,1468.0,18.3,6.9,11.3,2.7,0.0,1.3,38.0,0.0
11442X,New York,7,0,False,17.5,5947.0,9.6,10.6,-1.0,2.8,0.08,0.9,34.0,31.0
11442Y,New York,7,0,True,17.5,5947.0,8.7,14.7,-6.0,2.7,0.06,1.1,34.0,4.0
11753A,New York,8,2,False,23.9,611.0,17.0,10.7,6.2,3.5,0.27,1.7,53.0,26.0
15981A,New York,8,1,False,22.1,1546.0,11.1,9.2,1.9,3.0,0.07,1.3,45.0,0.0
16099A,New York,10,3,True,26.0,118.0,20.7,7.5,13.2,4.7,0.47,2.2,65.0,62.0
16099B,New York,11,3,True,22.5,1313.0,14.2,10.5,3.7,3.5,0.17,1.2,55.0,45.0
16099C,New York,11,3,True,24.1,542.0,14.3,8.2,6.1,3.8,0.26,1.9,63.0,37.0
16099D,New York,10,3,True,23.8,654.0,13.1,10.3,2.8,3.4,0.1,1.3,48.0,27.0
19383A,New York,8,0,False,19.0,4293.0,6.4,9.9,-3.4,2.6,0.08,1.1,37.0,4.0
19383B,New York,6,0,False,17.7,5708.0,9.9,14.1,-4.1,2.3,0.08,0.9,48.0,30.0
19383D,New York,6,0,False,18.3,5032.0,10.5,10.1,0.3,2.6,0.13,1.1,29.0,1.0
24842B,New York,9,0,False,25.0,287.0,18.6,8.2,10.4,4.1,0.35,2.0,43.0,36.0
25565A,New York,7,1,False,19.7,3601.0,11.4,7.7,3.7,3.0,0.18,1.5,43.0,25.0
38211B,New York,7,0,True,22.1,1546.0,16.4,9.1,7.3,4.0,0.28,1.7,54.0,43.0
47114A,New York,3,0,False,14.1,9191.0,9.1,10.6,-1.5,3.6,0.16,0.8,34.0,14.0
49627A,New York,5,0,False,19.5,3781.0,11.2,15.9,-4.8,1.9,0.15,0.9,36.0,0.0
49627B,New York,4,0,False,17.1,6385.0,7.7,13.3,-5.7,2.6,0.07,0.7,29.0,3.0
52806A,New York,3,0,False,17.0,6492.0,7.1,15.8,-8.6,2.6,0.0,0.6,18.0,11.0
59968H,New York,5,0,False,20.3,3012.0,9.3,6.6,2.7,3.4,0.15,1.2,34.0,20.0
59968K,New York,4,0,False,17.7,5708.0,2.4,8.2,-5.8,1.8,0.03,0.6,23.0,0.0
59968T,New York,4,0,False,23.0,986.0,15.5,7.3,8.2,3.8,0.1,1.4,42.0,26.0
62880A,New York,7,3,False,20.1,3207.0,10.0,13.6,-3.6,3.0,0.09,1.0,42.0,16.0
62880C,New York,11,3,True,24.8,334.0,17.7,7.1,10.6,3.9,0.22,1.6,53.0,30.0
62880D,New York,9,2,False,24.9,312.0,16.5,8.0,8.5,3.3,0.24,1.5,42.0,27.0
68602C,New York,4,0,False,18.4,4926.0,6.2,12.1,-5.9,2.9,0.0,1.2,16.0,14.0
70407R,New York,9,3,True,24.5,413.0,19.2,10.5,8.6,4.0,0.47,2.1,59.0,56.0
78792E,New York,9,0,True,22.8,1104.0,17.6,6.2,11.5,4.1,0.19,1.7,53.0,48.0
78792K,New York,8,0,False,19.2,4071.0,5.2,9.6,-4.4,2.4,0.07,0.8,33.0,3.0
78792T,New York,7,0,False,21.3,2133.0,9.6,9.5,0.1,2.4,0.11,1.1,40.0,23.0
88188A,New York,7,0,False,22.2,1468.0,17.2,7.3,9.8,3.3,0.17,1.5,34.0,42.0
97140A,New York,10,0,True,21.6,1885.0,12.5,10.3,2.2,2.3,0.11,1.0,50.0,33.0
97140B,New York,9,0,False,23.2,895.0,13.6,8.8,4.8,2.9,0.12,1.2,37.0,30.0
97871R,New York,6,0,False,20.3,3012.0,10.3,11.0,-0.6,3.1,0.21,1.2,45.0,3.0
99561B,New York,6,0,False,18.2,5141.0,5.5,7.7,-2.1,2.6,0.03,0.6,24.0,3.0
12A,Virginia,10,2,True,20.0,3301.0,9.6,12.1,-2.4,2.7,0.14,1.1,43.0,33.0
12B,Virginia,7,2,False,18.5,4820.0,9.9,16.0,-6.1,2.2,0.06,0.9,36.0,16.0
12C,Virginia,11,3,True,24.6,390.0,14.8,9.0,5.8,3.8,0.3,1.7,56.0,40.0
12D,Virginia,9,3,False,21.6,1885.0,12.5,12.6,-0.1,3.0,0.14,1.2,46.0,42.0
12X,Virginia,9,1,False,21.0,2371.0,10.1,14.0,-3.9,3.0,0.11,1.1,31.0,33.0
12Y,Virginia,6,1,True,20.4,2925.0,13.9,14.9,-1.0,2.6,0.16,1.3,47.0,44.0
12Z,Virginia,9,3,False,21.8,1761.0,12.7,10.3,2.4,3.5,0.12,1.3,37.0,29.0
46B,Virginia,8,1,True,21.7,1822.0,20.4,8.5,11.9,3.9,0.41,1.9,55.0,42.0
46N,Virginia,11,0,False,20.0,3301.0,9.4,9.0,0.4,2.9,0.17,1.1,38.0,24.0
46V,Virginia,9,2,False,20.7,2629.0,13.3,13.9,-0.6,2.7,0.16,1.3,54.0,18.0
154A,Virginia,8,0,False,17.5,5947.0,7.6,15.1,-7.5,2.4,0.08,0.7,39.0,16.0
154D,Virginia,6,0,False,23.3,854.0,20.1,6.7,13.3,3.5,0.15,1.9,45.0,35.0
1575B,Virginia,9,1,False,22.0,1618.0,15.2,9.3,6.0,3.4,0.25,1.4,43.0,28.0
1575K,Virginia,10,1,False,22.9,1042.0,14.8,10.4,4.5,2.6,0.09,1.4,48.0,30.0
1575M,Virginia,8,1,False,18.9,4403.0,10.7,11.2,-0.5,2.8,0.06,1.0,38.0,12.0
1575T,Virginia,9,1,False,19.8,3501.0,10.5,12.6,-2.1,3.1,0.16,1.1,35.0,8.0
1575W,Virginia,10,1,True,22.8,1104.0,16.7,9.0,7.7,3.7,0.28,1.6,51.0,39.0
1575X,Virginia,11,1,False,23.9,611.0,17.0,8.3,8.7,3.4,0.22,1.6,50.0,24.0
1575Y,Virginia,6,0,False,16.6,6924.0,8.0,10.8,-2.8,2.2,0.06,0.8,35.0,14.0
2068B,Virginia,6,1,False,20.2,3106.0,10.8,15.7,-4.9,1.7,0.06,0.8,44.0,28.0
2072A,Virginia,16,4,True,25.9,131.0,16.8,10.2,6.6,3.1,0.18,1.6,50.0,42.0
2072C,Virginia,18,4,True,23.4,811.0,17.2,10.8,6.4,3.4,0.11,1.5,52.0,45.0
2072U,Virginia,14,3,False,22.2,1468.0,11.2,10.6,0.6,2.8,0.1,1.2,37.0,35.0
2072X,Virginia,14,4,True,25.3,220.0,16.8,9.8,6.9,3.6,0.25,1.7,59.0,47.0
2145Z,Virginia,14,5,True,26.9,36.0,21.0,11.3,9.7,4.2,0.5,2.2,56.0,47.0
2430X,Virginia,4,0,False,18.1,5246.0,7.5,10.9,-3.4,2.0,0.05,0.9,32.0,16.0
2509A,Virginia,9,2,True,25.4,205.0,18.7,8.3,10.4,4.4,0.33,2.1,48.0,38.0
2872X,Virginia,6,0,False,21.6,1885.0,12.5,7.3,5.2,2.7,0.07,1.4,49.0,33.0
4303B,Virginia,7,0,False,19.6,3703.0,8.0,13.3,-5.3,2.1,0.12,1.0,43.0,11.0
4303D,Virginia,8,1,False,19.8,3501.0,11.6,9.1,2.5,2.6,0.1,1.1,43.0,19.0
4303X,Virginia,9,1,False,20.9,2458.0,10.1,7.9,2.2,2.6,0.1,1.2,47.0,25.0
6603A,Virginia,6,0,False,18.6,4715.0,9.8,7.3,2.5,2.6,0.06,1.3,41.0,23.0
6603C,Virginia,5,0,False,18.1,5246.0,7.7,10.0,-2.3,2.4,0.0,1.0,26.0,9.0
13150B,Virginia,6,0,False,16.0,7504.0,5.4,16.4,-11.0,3.2,0.0,0.6,29.0,12.0
13150E,Virginia,4,0,False,17.2,6264.0,7.7,11.1,-3.4,1.4,0.0,1.0,35.0,23.0
20102A,Virginia,9,0,False,20.3,3012.0,11.1,12.1,-1.0,2.0,0.09,1.0,29.0,22.0
20164B,Virginia,7,1,False,19.4,3876.0,9.3,13.4,-4.1,3.1,0.1,0.9,41.0,14.0
20164M,Virginia,7,0,False,18.9,4403.0,8.8,10.9,-2.1,2.6,0.03,1.1,35.0,11.0
20164T,Virginia,8,1,True,20.6,2734.0,14.2,9.6,4.6,3.1,0.07,1.3,56.0,51.0
20164X,Virginia,7,0,False,20.6,2734.0,13.1,10.6,2.5,3.0,0.03,1.0,21.0,19.0
42075A,Virginia,4,0,False,18.1,5246.0,6.3,14.4,-8.0,3.2,0.07,0.8,33.0,8.0
50805A,Virginia,6,2,False,19.8,3501.0,9.5,15.2,-5.7,2.1,0.1,0.9,32.0,27.0
50805H,Virginia,10,1,False,23.9,611.0,18.0,8.4,9.6,4.0,0.29,1.7,43.0,35.0
50878X,Virginia,9,0,True,18.4,4926.0,9.9,8.3,1.6,2.6,0.19,1.3,54.0,38.0
54045Z,Virginia,7,0,False,20.7,2629.0,11.6,10.4,1.2,1.8,0.07,1.1,43.0,42.0
60023X,Virginia,6,0,False,19.4,3876.0,13.6,9.5,4.1,3.8,0.22,1.3,36.0,16.0
60023Y,Virginia,6,0,False,18.4,4926.0,6.1,12.9,-6.7,2.2,0.03,0.8,33.0,10.0
62961X,Virginia,7,2,False,24.0,566.0,15.8,10.1,5.8,3.2,0.13,1.6,56.0,39.0
63975A,Virginia,6,0,False,18.0,5344.0,3.4,16.2,-12.8,2.1,0.12,0.6,28.0,13.0
63975D,Virginia,11,2,True,24.8,334.0,16.9,9.4,7.5,4.1,0.47,1.9,59.0,44.0
70220A,Virginia,4,0,False,18.9,4403.0,11.0,11.7,-0.7,2.8,0.11,1.1,46.0,29.0
71999A,Virginia,5,0,False,20.9,2458.0,17.1,9.0,8.1,3.3,0.09,1.2,47.0,15.0
80208K,Virginia,7,0,True,19.8,3501.0,12.0,11.8,0.2,2.7,0.17,1.1,49.0,41.0
80708Y,Virginia,11,5,True,26.1,106.0,19.4,13.3,6.1,4.5,0.46,2.0,59.0,48.0
99157B,Virginia,7,2,False,20.1,3207.0,13.5,10.3,3.2,3.4,0.14,1.3,44.0,17.0
99909A,Virginia,5,0,False,16.0,7504.0,7.3,10.2,-2.8,1.8,0.07,0.6,43.0,23.0
295E,California,6,0,False,20.6,2734.0,4.6,8.0,-3.4,2.5,0.04,0.8,44.0,32.0
2011A,Ohio,12,3,True,25.7,155.0,19.9,11.0,8.9,3.9,0.27,1.8,56.0,32.0
2011B,Ohio,15,4,True,25.5,188.0,18.1,12.8,5.3,3.7,0.3,1.6,59.0,54.0
2011C,Ohio,12,1,True,24.2,511.0,14.5,9.2,5.3,3.7,0.19,1.5,56.0,41.0
2011D,Ohio,14,4,True,27.4,14.0,18.8,12.3,6.5,4.2,0.33,1.9,56.0,61.0
2011E,Ohio,11,3,True,24.8,334.0,15.8,9.2,6.5,3.7,0.21,1.7,55.0,41.0
2011F,Ohio,11,2,False,23.7,695.0,16.5,11.0,5.5,3.1,0.15,1.4,43.0,0.0
2011G,Ohio,10,1,False,23.3,854.0,14.5,11.2,3.3,3.0,0.13,1.2,56.0,17.0
2011K,Ohio,14,4,True,27.1,26.0,19.7,11.9,7.8,4.0,0.35,2.0,54.0,38.0
2971A,Ohio,7,0,False,21.2,2203.0,13.1,9.1,4.0,2.4,0.05,1.0,44.0,23.0
2971B,Ohio,7,0,False,22.0,1618.0,12.0,12.6,-0.6,2.8,0.08,1.0,45.0,21.0
3145G,Ohio,11,1,False,23.0,986.0,11.6,10.0,1.6,3.4,0.11,1.4,45.0,15.0
3145H,Ohio,12,2,False,24.3,477.0,14.0,7.9,6.1,3.0,0.11,1.4,41.0,15.0
3145N,Ohio,11,1,False,22.8,1104.0,12.9,7.8,5.1,3.3,0.11,1.5,47.0,11.0
3264E,Ohio,7,1,False,21.0,2371.0,9.0,10.0,-1.0,2.5,0.02,0.7,39.0,12.0
3264T,Ohio,6,0,False,19.8,3501.0,5.2,7.5,-2.3,2.6,0.02,0.9,20.0,13.0
3264X,Ohio,11,1,False,24.5,413.0,20.5,6.3,14.2,3.5,0.16,1.6,51.0,39.0
4112D,Ohio,6,0,True,22.7,1176.0,18.2,6.0,12.2,3.4,0.21,1.4,49.0,24.0
6008A,Ohio,15,3,True,26.4,79.0,24.8,9.0,15.9,4.6,0.54,2.2,58.0,50.0
6008D,Ohio,16,4,False,25.2,240.0,17.0,9.2,7.7,3.5,0.2,1.7,53.0,42.0
6008G,Ohio,14,1,True,24.8,334.0,18.2,9.4,8.8,4.0,0.28,1.7,49.0,43.0
6008P,Ohio,15,3,False,25.2,240.0,18.5,11.5,7.0,3.4,0.2,1.6,53.0,37.0
6008X,Ohio,17,4,False,24.1,542.0,15.2,11.8,3.4,3.0,0.16,1.3,55.0,25.0
6008Y,Ohio,15,1,False,22.7,1176.0,14.1,9.9,4.2,3.2,0.13,1.2,38.0,19.0
6403A,Ohio,15,2,False,24.0,566.0,14.2,9.4,4.7,3.1,0.11,1.4,44.0,7.0
6403P,Ohio,14,1,False,22.8,1104.0,12.0,9.3,2.7,3.4,0.07,1.2,40.0,15.0
6403Z,Ohio,15,2,True,25.8,138.0,20.7,7.7,13.0,4.3,0.25,1.8,55.0,48.0
6741A,Ohio,12,2,False,21.7,1822.0,10.1,13.5,-3.4,3.0,0.1,1.0,44.0,20.0
6741D,Ohio,11,1,False,20.6,2734.0,8.1,11.4,-3.4,2.2,0.06,0.9,44.0,14.0
6741R,Ohio,14,3,True,24.9,312.0,14.6,7.8,6.8,3.2,0.2,1.6,53.0,51.0
6978B,Ohio,11,0,False,23.5,767.0,17.0,8.4,8.6,4.3,0.39,1.8,48.0,38.0
6978E,Ohio,10,0,False,20.2,3106.0,10.0,11.7,-1.7,2.6,0.14,1.1,39.0,13.0
6978W,Ohio,10,0,False,21.6,1885.0,10.7,12.4,-1.7,2.6,0.1,1.1,45.0,22.0
6978Y,Ohio,10,0,False,23.7,695.0,17.0,10.8,6.1,3.2,0.16,1.4,50.0,41.0
7316D,Ohio,10,1,False,21.1,2288.0,12.0,10.6,1.4,3.1,0.15,1.3,36.0,18.0
7316E,Ohio,13,2,False,24.6,390.0,16.5,9.5,7.0,3.1,0.11,1.6,48.0,11.0
7316R,Ohio,11,2,False,25.8,138.0,21.9,9.3,12.6,4.0,0.24,1.8,55.0,37.0
7316V,Ohio,15,2,False,24.8,334.0,15.5,9.0,6.5,3.8,0.12,1.5,48.0,15.0
7316X,Ohio,14,2,True,23.2,895.0,16.1,9.2,6.8,2.8,0.09,1.3,51.0,43.0
7882K,Ohio,14,1,False,20.0,3301.0,7.5,10.4,-2.9,2.8,0.02,1.0,34.0,8.0
7882W,Ohio,17,2,True,22.8,1104.0,9.5,9.0,0.5,2.7,0.02,1.0,43.0,27.0
7882X,Ohio,14,2,False,21.9,1688.0,11.8,10.2,1.6,2.4,0.05,1.0,45.0,16.0
8609N,Ohio,15,0,False,18.7,4605.0,4.1,11.8,-7.7,2.5,0.01,0.8,24.0,8.0
8609S,Ohio,13,0,False,20.1,3207.0,4.4,9.7,-5.3,2.5,0.04,0.8,26.0,8.0
8823A,Ohio,8,2,False,22.5,1313.0,13.1,9.2,4.0,3.2,0.15,1.3,46.0,43.0
8823E,Ohio,9,1,False,22.7,1176.0,12.7,11.7,0.9,2.6,0.11,1.0,52.0,39.0
8823J,Ohio,8,1,False,20.9,2458.0,10.5,10.5,-0.1,3.3,0.15,1.2,38.0,25.0
8823M,Ohio,6,1,False,20.4,2925.0,8.1,12.9,-4.7,2.9,0.1,1.1,43.0,9.0
8823U,Ohio,8,1,False,20.6,2734.0,10.7,11.9,-1.2,2.5,0.04,1.0,37.0,24.0
8823Z,Ohio,11,3,False,23.2,895.0,14.3,10.8,3.5,3.4,0.18,1.4,42.0,15.0
9185C,Ohio,12,3,False,22.6,1250.0,12.7,15.1,-2.5,3.0,0.16,1.1,42.0,32.0
